route_label,route_index,route_option_id,distance_km,optimized_route_time_min,optimized_route_cost,traffic_density_index,estimated_co2_kgco2e,delivery_efficiency_score,route_reliability_index,time_score,cost_score,co2_score,reliability_score,traffic_score,efficiency_score,delivery_option_score,score_rank,score_category
Route option 310,309,310,17.915933997282913,33.12,244.97,0.7853436790299855,12.540853229106197,0.0586,0.665,92.08363518273337,93.02740707459533,65.40305493210951,61.04553119730186,26.95001414490032,4.506699147381243,68.50241479581258,319,Good
Route option 133,132,133,28.428028498280742,73.86,618.48,0.3159460216876004,19.89914302228702,0.0267,0.78,81.90652244510504,81.68844337045087,43.90269831709793,80.43844856661046,85.93958052516872,1.9163621599675198,68.472133616223,320,Good
Route option 182,181,182,11.419574442183707,17.03,240.62,0.7567052594947881,7.99351052755593,0.2219,0.51,96.1030201593765,93.1594637587886,78.69004042493522,34.90725126475549,30.549026461583562,17.766950872919207,68.44970733262224,321,Good
Route option 284,283,284,3.236788529616803,7.14,89.84,0.968454829058748,2.2656976683289236,0.3686,0.404,98.57360545577178,97.73682165365327,95.4262688908971,17.032040472175385,3.938294400184793,29.67925294356476,68.40285282624109,322,Good
Route option 359,358,359,27.164406154840425,41.44,498.3,0.4438705354050136,19.014628581203034,0.0707,0.731,90.00524593440085,85.33685079719736,46.48718145773985,72.17537942664418,69.86320801764128,5.489240763296793,68.38607343601241,323,Good
Route option 162,161,162,31.425499806443128,48.5,497.98,0.2859314603489775,21.997322650534276,0.0404,0.75,88.24161275011866,85.34656531189664,37.77197888124819,75.37942664418213,89.71153364586331,3.0288266341859527,68.35911035784716,324,Good
Route option 466,465,466,10.86429328329923,26.27,287.54,0.7769274145711018,7.604823032083222,0.11,0.542,93.79480902300718,91.7350730410074,79.82575538035917,40.30354131534571,28.007692604102935,8.68047097036135,68.35791632989022,325,Good
Route option 672,671,672,20.36141447296366,35.81,304.15,0.5372433985744274,14.252648535162145,0.0543,0.619,91.41165596662587,91.23082901239815,60.40132075656598,53.288364249578414,58.12896813831821,4.157531465692246,68.30727342197841,326,Good
Route option 332,331,332,3.916710317040813,7.59,78.39,0.9158953605644158,2.741631512729623,0.3492,0.39,98.4611925757538,98.0844191327367,94.03562681680381,14.671163575042161,10.543483427356524,28.10393828664231,68.21180701797525,327,Good
Route option 761,760,761,8.217849169669547,45.95,327.24,0.66931706221994,5.7523565509555725,0.0213,0.503,88.8786190702206,90.5298660611286,85.23851990595732,33.726812816188875,41.53116875258464,1.4778725131952906,68.16370006691517,328,Good
Route option 72,71,72,26.44990711569293,77.44,629.63,0.2558395879157998,18.514491240685647,0.051,0.722,81.01221553296196,81.349953248898,47.94854428522357,70.65767284991568,93.4932025115618,3.88956557044255,68.13490292733934,329,Good
Route option 537,536,537,37.28333046572243,53.45,594.13,0.238271050005631,26.0977058373735,0.0551,0.837,87.00507106992082,82.42765722334883,25.79097470050207,90.05059021922429,95.70105424887933,4.222492894843687,68.12563744725442,330,Good
Route option 661,660,661,24.141808403986104,127.12,1089.57,0.3156637681916678,16.89886086460845,0.0078,0.869,68.60183357897628,67.38715984019625,52.669291934479865,95.44688026981451,85.97505154014704,0.38164839626471786,68.07108529524531,331,Good
Route option 728,727,728,12.183532811191256,54.51,343.92,0.710764056521715,8.52826856921449,0.054,0.586,86.74027628587845,90.02349698242887,77.12751857249887,47.72344013490725,36.32249294565833,4.133170929760455,68.0182301648215,332,Good
Route option 862,861,862,14.841458454874306,19.39,241.28,0.5574158675746017,10.388771928758118,0.0981,0.493,95.51347705528215,93.13942757222134,71.69127090654179,32.04047217537943,55.59387836842675,7.71416971173366,68.0065894096414,333,Good
Route option 130,129,130,21.946994708110143,28.55,313.49,0.5823996360434491,15.362528099072092,0.1354,0.629,93.22525043091603,90.94728661461306,57.15833806704321,54.97470489038786,52.45414887581163,10.742996345919611,67.90159760882135,334,Good
Route option 360,359,360,7.964719065879425,11.38,148.48,0.7503280731642594,5.575169724972525,0.0808,0.431,97.51442631960231,95.95663683501111,85.75624617839198,21.58516020236088,31.35045239645921,6.30937880633374,67.90082039595546,335,Good
Route option 81,80,81,2.331203640052431,8.04,58.88,0.9342069141081286,1.63180343829629,0.1106,0.388,98.3487796957358,98.67670095080813,97.27845905803761,14.333895446880273,8.242256341119104,8.72919204222493,67.8521752194174,336,Good
Route option 524,523,524,18.57706074543366,61.02,249.09,0.7043584925263919,13.00363086133303,0.0161,0.671,85.11403662161825,92.90233269784216,64.05085429772454,62.057335581787534,37.12748512360087,1.0556232237109218,67.79298422822637,337,Good
Route option 271,270,271,6.107015337609036,11.73,100.99,0.7942650211725522,4.274808281190944,0.2357,0.389,97.42699407958831,97.3983315321004,89.55580226486539,14.502529510961217,25.828862182831287,18.88753552578157,67.78178458531856,338,Good
Route option 909,908,909,15.905737262177762,24.13,142.04,0.9183184838194018,11.133749238859004,0.0398,0.633,94.3293947190927,96.15214144333402,69.51450452638306,55.64924114671164,10.238967655149953,2.980105562322372,67.77768363705455,339,Good
Route option 904,903,904,21.411725595632316,56.89,320.35,0.395251208773801,14.987848700349344,0.0173,0.604,86.14573705378332,90.73903170574735,58.253122441573105,50.75885328836425,75.97323637166839,1.1530653674380837,67.74698192551101,340,Good
Route option 794,793,794,13.717547375628426,28.29,234.92,0.9302299083092204,9.602053028726083,0.0341,0.626,93.29020009492642,93.33250355186944,73.99000300080286,54.468802698145026,8.74204973356522,2.517255379618352,67.71586976152633,341,Good
Route option 94,93,94,26.643151928542324,63.89,376.8,0.2617154992688488,18.64975936768354,0.0616,0.645,84.39709225350353,89.02533059707835,47.55330122591995,57.672849915682974,92.75477219052499,4.750304506699148,67.62037230412042,342,Good
Route option 560,559,560,25.530589135450473,57.49,637.12,0.2312629488015641,17.870984077573333,0.0684,0.652,85.99585321375933,81.1225728892181,49.828822703185736,58.85328836424959,96.58176774352594,5.3024766544864,67.57484917631875,343,Good
Route option 655,654,655,38.61081379737799,62.88,457.2,0.27358760853664,27.026921898836,0.0157,0.848,84.64939671754391,86.58455877888551,23.075876864540913,91.90556492411467,91.26279504327789,1.0231425091352009,67.57430993002859,344,Good
Route option 113,112,113,10.02701712266328,54.76,326.75,0.8049868718529707,7.0187437663102274,0.0359,0.573,86.67782468586846,90.54474141176185,81.53823390090633,45.53119730185497,24.481438921256427,2.6634185952090954,67.51662597700972,345,Good
Route option 457,456,457,22.75814371090794,54.34,492.71,0.5950793565664803,15.930318792684034,0.0181,0.719,86.78274337388522,85.50655122585033,55.4992973471935,70.15177065767286,50.860678597942275,1.2180267965895253,67.51000658790376,346,Good
Route option 142,141,142,27.498893994291674,50.18,431.13,0.3796475754151171,19.24876445724026,0.0586,0.687,87.82193799805151,87.37598814829207,45.80305444281396,64.75548060708265,77.93415703539054,4.506699147381243,67.46019562229685,347,Good
Route option 716,715,716,15.690225850696558,23.17,326.17,0.5759827477262356,10.982894866377324,0.0414,0.523,94.56920886313107,90.56234896965428,69.95528939575526,37.099494097807764,53.26056419003834,3.110028420625254,67.41659057509253,348,Good
Route option 665,664,665,30.779853990383405,40.48,412.31,0.2437476966026924,21.545381411053295,0.0723,0.665,90.24506007843921,87.94732304404317,39.092516409802236,61.04553119730186,95.01279983830614,5.619163621599676,67.40295013131801,349,Good
Route option 417,416,417,19.82612893630421,113.81,957.37,0.4467753700661491,13.877957639787807,0.0348,0.785,71.92675676350828,71.40046872533425,61.496138723427244,81.28161888701518,69.49815520072498,2.574096630125863,67.37432390760713,350,Good
Route option 219,218,219,43.76493813874027,53.78,498.05,0.2237890090356821,30.634722468953676,0.073,0.888,86.92263495790763,85.34444026180617,12.534161189621726,98.65092748735245,97.52102353026719,5.676004872107186,67.35304343545076,351,Good
Route option 100,99,100,20.40255316046029,36.02,325.89,0.6674557854101673,14.281444926241257,0.081,0.64,91.35919662261747,90.57084917001616,60.317179917481326,56.82967959527825,41.76507684778857,6.3256191636216,67.32402869991265,352,Good
Route option 681,680,681,14.112041159670603,32.98,225.95,0.6510936255134132,9.878192059279442,0.0294,0.522,92.11860807873897,93.6048135420335,73.18314600018256,36.93086003372682,43.82132212779028,2.135606983353634,67.31555539289221,353,Good
Route option 196,195,196,22.905721646514845,34.97,434.95,0.5521773810049322,16.033620871748475,0.0278,0.659,91.62149334265943,87.26002112906947,55.197456620423544,60.0337268128162,56.252203024291546,2.005684125050751,67.3079169206966,354,Good
Route option 302,301,302,29.03038352509574,37.33,535.36,0.3408661064253729,20.320781435570236,0.0783,0.688,91.03195023856512,84.21178856358756,42.670703315137295,64.92411467116357,82.80785421625687,6.106374340235486,67.28735066208503,355,Good
Route option 916,915,916,33.4893123983677,51.87,372.94,0.2675103583159897,23.441956841061685,0.0567,0.723,87.39976518198397,89.14251193063836,33.55086892940009,70.82630691399663,92.02652777541435,4.35241575314657,67.28170760287257,356,Good
Route option 311,310,311,25.863184997172635,42.38,461.44,0.3233180194690673,18.103795600941208,0.0461,0.63,89.77042791836327,86.45584145912011,49.148565344861495,55.14333895446881,85.01313586639655,3.491676816889972,67.23696043008997,357,Good
Route option 404,403,404,16.249657258106286,59.31,264.37,0.4563895181244378,11.374487466190523,0.0663,0.52,85.5412055656866,92.43846462095178,68.81108594897258,36.593591905564935,68.2899377837802,5.1319529029638655,67.20301532921002,358,Good
Route option 200,199,200,19.639626899550073,24.79,358.2,0.5159561488171698,13.747409342935534,0.1163,0.551,94.16452249506632,89.58998676397373,61.87759080219797,41.82124789207421,60.80415326752977,9.192042224928949,67.12456656877177,359,Good
Route option 642,641,642,6.162881190291968,40.41,254.94,0.8758333902927291,4.3139134408282676,0.0483,0.493,90.26254652644202,92.72473922599603,89.4415399972297,32.04047217537943,15.578102193981987,3.670320747056436,67.10726284162193,360,Good
Route option 313,312,313,25.183782436665815,37.13,305.49,0.611735619241462,17.62822520667166,0.0787,0.682,91.08191151857311,91.19014948209494,50.5381454456361,63.91231028667792,48.7674731944983,6.138855054811207,67.0551006910686,361,Good
Route option 999,998,999,15.212231066159408,20.75,344.99,0.7219877827249261,10.648306536342856,0.046,0.558,95.17374035122779,89.99101407390317,70.93293075226025,43.00168634064082,34.91199859925101,3.4835566382460423,67.03189853305682,362,Good
Route option 319,318,319,21.669580748402737,42.96,403.01,0.438670194869999,15.168342981348205,0.0682,0.591,89.62554020634009,88.22965112749085,57.72573204006406,48.566610455311974,70.5167388318492,5.286236297198538,67.03177906588945,363,Good
Route option 888,887,888,21.061191519033898,58.16,512.94,0.3676276991601006,14.74248072751088,0.0169,0.602,85.82848292573256,84.89241174970552,58.97006877913357,50.42158516020236,79.44470417412651,1.1205846528623629,66.97151281196724,364,Good
Route option 931,930,931,29.94125386573725,48.97,534.05,0.4584568547246009,20.95837539268481,0.08,0.751,88.12420374209987,84.25155735813772,40.807702830127326,75.54806070826308,68.03013399546106,6.244417377182298,66.90192433763718,365,Good
Route option 745,744,745,31.49826843673384,47.34,555.58,0.4154877605308302,22.048259470925405,0.0414,0.763,88.53138817416502,83.59795266602713,37.623145411240124,77.57166947723441,73.43009327219553,3.110028420625254,66.84449916454616,366,Good
Route option 607,606,607,3.295743517852553,27.29,117.07,0.87346029149221,2.306965171027937,0.106,0.389,93.5400064949664,96.91017716846181,95.3056884232099,14.502529510961217,15.87633135433343,8.355663824604141,66.82238106734393,367,Good
Route option 454,453,454,18.01657491249487,24.51,348.4,0.6491823549893414,12.611300181339193,0.1176,0.564,94.23446828707752,89.88749377663902,65.19721435800577,44.013490725126466,44.06151297170867,9.297604547300041,66.79742567180591,368,Good
Route option 14,13,14,7.823023184762163,33.71,218.29,0.9395954262192424,5.475984985369781,0.0576,0.515,91.9362494067098,93.83735473764739,86.0460563560507,35.75042158516021,7.565077859511192,4.425497360941941,66.79410188891437,369,Good
Route option 355,354,355,36.4746797178386,68.73,815.78,0.2716161574374738,25.531663880289035,0.0143,0.865,83.18802927731008,75.6988379011791,27.44490574676957,94.77234401349074,91.51054882657999,0.9094600081201788,66.78959655815238,370,Good
Route option 883,882,883,11.146714651331903,22.62,265.96,0.9985779604872403,7.80251325162736,0.0847,0.576,94.70660238315305,92.39019562603976,79.24811976950869,46.0370994940978,0.1526971923860642,6.626065773447016,66.78538245094624,371,Good
Route option 947,946,947,26.17886874613162,86.28,534.81,0.4762751823410642,18.32476892910311,0.0344,0.756,78.80392695660863,84.22848538572694,48.50289828207608,76.39123102866779,65.79089099269922,2.5416159155501425,66.71662313976712,372,Good
Route option 445,444,445,22.581626165308776,31.99,367.8,0.5238879116945154,15.80675947213413,0.0303,0.606,92.36591641477855,89.29855132299546,55.860328174953686,51.09612141652614,59.807362496534424,2.2086885911490057,66.60837055380934,373,Good
Route option 468,467,468,2.9335171116540666,6.06,43.53,0.9672898335970352,2.05341276362731,0.1416,0.363,98.84339636781493,99.14269407778897,96.0465490488352,10.118043844856661,4.084700280245014,11.246447421843284,66.60325651941758,374,Good
Route option 575,574,575,12.075420892983988,28.9,169.92,0.6615066199815567,8.45259204022303,0.1003,0.448,93.13781819090205,95.30576435015968,77.34863956751738,24.451939291736934,42.512713065116856,7.892813641900122,66.56217624704577,375,Good
Route option 324,323,324,16.159263175276322,73.85,550.58,0.7467475896431337,11.31121312471761,0.0401,0.684,81.90902050910543,83.7497419582033,68.99596870630953,64.24957841483982,31.800414527797333,3.004466098254162,66.56092511069954,376,Good
Route option 202,201,202,6.425309072989468,30.24,222.99,0.9857081475489204,4.497608556061086,0.064,0.499,92.80307761484849,93.6946728030018,88.90479700436723,33.0522765598651,1.770056531000955,4.945188794153473,66.56046973944265,377,Good
Route option 62,61,62,26.112629789746254,75.21,382.43,0.4615146104444852,18.278402770899806,0.0525,0.695,81.5692838050511,88.854415854088,48.638376628846686,66.10455311973018,67.64586347090412,4.011368250101502,66.43039947258103,378,Good
Route option 889,888,889,40.733050469388,56.04,473.17,0.3160844587171602,28.51245196526405,0.0526,0.85,86.35807249381729,86.0997437796748,18.735272309916787,92.24283305227655,85.92218303667052,4.019488428745433,66.41714066773724,379,Good
Route option 884,883,884,4.486755973498208,13.83,87.37,0.9110740093908254,3.1406539088048633,0.0674,0.388,96.90240063950439,97.8118055639883,92.86971407700597,14.333895446880273,11.149386355605788,5.2212748680470975,66.40305122828903,380,Good
Route option 571,570,571,20.850032031850755,31.26,375.92,0.4983012073617423,14.594672629027222,0.062,0.56,92.54827508680773,89.05204551250137,59.40195267026959,43.33895446880271,63.022863405158425,4.782785221274869,66.37976878276936,381,Good
Route option 829,828,829,22.00639902833525,46.9,468.74,0.6513558334389963,15.404110126625378,0.0626,0.674,88.64130299018261,86.2342290925429,57.03683858193196,62.56323777403037,43.788370255130346,4.8315062931384505,66.36737595700413,382,Good
Route option 33,32,33,23.732691847728475,32.89,429.95,0.4264005083432622,16.612486138825112,0.059,0.589,92.14109065474257,87.41181042124565,53.50605684900851,48.22934232715008,72.0586798205024,4.539179861956963,66.36578986802787,383,Good
